Date,Account,Category,Subcategory,Note,CAD,Income/Expense,Description,Amount,Currency,Account
08/20/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/20/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/20/2024 15:46:49,Card,🚖 Transport,,Mototaxi,2.89,Expense,,11.5,BRL,2.89
08/20/2024 15:46:49,Card,🏠 Accommodation,,Campo grande hostel,16.57,Expense,,66,BRL,16.57
08/20/2024 11:21:13,Card,🍜 Food,,Snacks,2.76,Expense,,11,BRL,2.76
08/20/2024 11:20:52,Card,🚖 Transport,,Bus to campo grande,25.86,Expense,,103,BRL,25.86
08/20/2024 7:36:28,Card,🍜 Food,,Breakie + water,2.72,Expense,,10.85,BRL,2.72
08/19/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/19/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/19/2024 20:23:56,Cash,🍜 Food,,Acai,3.26,Expense,,13,BRL,3.26
08/19/2024 19:41:07,Card,🍜 Food,,Fancy dinner,17.26,Expense,,68.75,BRL,17.26
08/19/2024 13:32:43,Cash,🍜 Food,,Lunch + desert,9.67,Expense,,38.5,BRL,9.67
08/18/2024 21:00:00,Card,🏠 Accommodation,,Selina bonito,16.57,Expense,,66,BRL,16.57
08/18/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/18/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/18/2024 20:36:56,Card,🍜 Food,,Pasteis,3.77,Expense,,15,BRL,3.77
08/18/2024 20:36:45,Cash,🍜 Food,,Icecream,2.01,Expense,,8,BRL,2.01
08/18/2024 17:24:06,Card,🚖 Transport,,Transport to tour,12.55,Expense,,50,BRL,12.55
08/18/2024 16:40:19,Card,🏠 Accommodation,,Selina bonito,16.7,Expense,,66.5,BRL,16.7
08/18/2024 16:40:19,Card,🌎 Adventure,,Boia cross and avorismo tour,59,Expense,,235,BRL,59
08/18/2024 5:45:37,Card,🍜 Food,,Breakfast + lunch sandys,4.27,Expense,,17,BRL,4.27
08/17/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/17/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/17/2024 20:25:51,Card,🌎 Adventure,,Gruta do lago azul,27.62,Expense,,110,BRL,27.62
08/17/2024 20:25:51,Cash,🚖 Transport,,Transport to tour,21.34,Expense,,85,BRL,21.34
08/17/2024 12:05:52,Card,🍜 Food,,Frutas,8.29,Expense,,33,BRL,8.29
08/17/2024 8:09:17,Card,🏠 Accommodation,,Selina bonito,16.7,Expense,,66.5,BRL,16.7
08/17/2024 7:31:36,Card,🍜 Food,,Bakery breakfast,1.26,Expense,,5,BRL,1.26
08/16/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/16/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/16/2024 20:25:22,Cash,🍜 Food,,Water,1.26,Expense,,5,BRL,1.26
08/16/2024 20:25:22,Cash,🍜 Food,,Whoops a lot of acai,9.54,Expense,,38,BRL,9.54
08/16/2024 6:39:49,Cash,🌎 Adventure,,Rio da prata floatacão,90.39,Expense,,360,BRL,90.39
08/16/2024 6:39:49,Cash,🚖 Transport,,Transport to tour,25.11,Expense,,100,BRL,25.11
08/16/2024 6:39:49,Cash,🏠 Accommodation,,Selina bonito,14.44,Expense,,57.5,BRL,14.44
08/15/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/15/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/15/2024 6:39:32,Cash,🏠 Accommodation,,Selina bonito,14.44,Expense,,57.5,BRL,14.44
08/15/2024 4:46:22,Cash,🚖 Transport,,Bus to bonito,38.16,Expense,,152,BRL,38.16
08/14/2024 21:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
08/14/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/14/2024 11:54:01,Card,🏠 Accommodation,,Hostel corumba,20.09,Expense,,80,BRL,20.09
08/14/2024 11:54:01,Cash,🍜 Food,,Acai,7.03,Expense,,28,BRL,7.03
08/14/2024 11:53:19,Card,🍜 Food,,Lunch with abuela,3.95,Expense,,20,BOB,3.95
08/14/2024 11:53:28,Cash,👬🏻 Social Life,,Chip + month of internet,10.8,Expense,,43,BRL,10.8
08/14/2024 11:53:06,Cash,🚖 Transport,,Omnibus to corumba,1.26,Expense,,5,BRL,1.26
08/14/2024 4:04:14,Cash,🖼 Culture,,Money lost in cambio at border,3.95,Expense,,20,BOB,3.95
08/14/2024 3:46:33,Cash,🚖 Transport,,Taxi to frontera,1.97,Expense,,10,BOB,1.97
08/13/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/13/2024 15:05:52,Cash,🚖 Transport,,Bus to border,25.65,Expense,,130,BOB,25.65
08/13/2024 14:29:18,Cash,🚖 Transport,,Taxi,2.76,Expense,,14,BOB,2.76
08/13/2024 13:01:55,Cash,🍜 Food,,Water,1.38,Expense,,7,BOB,1.38
08/13/2024 13:01:45,Cash,🍜 Food,,Buffet lunch,5.72,Expense,,29,BOB,5.72
08/13/2024 7:41:45,Cash,🧥 Apparel,,Laundry,7.89,Expense,,40,BOB,7.89
08/12/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/12/2024 16:08:34,Cash,🏠 Accommodation,,Santa cruz hostel,16.18,Expense,,82,BOB,16.18
08/12/2024 16:08:14,Cash,🍜 Food,,Buffet lunch,5.92,Expense,,30,BOB,5.92
08/12/2024 10:16:14,Cash,💄 Beauty,,Brazilian wax,17.75,Expense,,90,BOB,17.75
08/11/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/11/2024 17:44:41,Cash,🚖 Transport,,Taxi,0.89,Expense,,4.5,BOB,0.89
08/11/2024 17:44:27,Cash,🍜 Food,,Indian,15.78,Expense,,80,BOB,15.78
08/11/2024 15:07:26,Cash,🍜 Food,,Snacks,1.09,Expense,,5.5,BOB,1.09
08/11/2024 15:07:07,Cash,🍜 Food,,Shit icecrean + soap,2.37,Expense,,12,BOB,2.37
08/11/2024 10:58:34,Cash,👬🏻 Social Life,,Phone plan 6 days,7.89,Expense,,40,BOB,7.89
08/11/2024 10:58:01,Cash,🧘🏼 Health,,Cold stuff,3.75,Expense,,19,BOB,3.75
08/11/2024 10:57:41,Cash,🚖 Transport,,Taxi,1.18,Expense,,6,BOB,1.18
08/11/2024 6:20:29,Cash,🚖 Transport,,Collectivo to Santa cruz,5.92,Expense,,30,BOB,5.92
08/11/2024 6:20:20,Cash,🍜 Food,,Abuela sandys,2.37,Expense,,12,BOB,2.37
08/11/2024 6:20:06,Cash,🏠 Accommodation,,Santa cruz hostel,16.18,Expense,,82,BOB,16.18
08/10/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/10/2024 15:56:57,Cash,🍜 Food,,Burger,8.68,Expense,,44,BOB,8.68
08/10/2024 15:55:46,Cash,🚖 Transport,,Gas,3.35,Expense,,17,BOB,3.35
08/10/2024 15:55:38,Cash,🍜 Food,,Abuela sandys,2.37,Expense,,12,BOB,2.37
08/10/2024 13:41:17,Cash,🍜 Food,,Breakfast + lunch sandys,4.54,Expense,,23,BOB,4.54
08/10/2024 5:51:01,Cash,🏠 Accommodation,,Hippie hostel,9.86,Expense,,50,BOB,9.86
08/10/2024 5:50:40,Cash,🌎 Adventure,,Moto rental,37.48,Expense,,190,BOB,37.48
08/09/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/09/2024 13:40:41,Cash,🍜 Food,,Lunch sandys,3.95,Expense,,20,BOB,3.95
08/09/2024 7:28:36,Cash,🏠 Accommodation,,Hippie hostel,9.86,Expense,,50,BOB,9.86
08/09/2024 7:28:36,Cash,🍜 Food,,Breakfast,7.69,Expense,,39,BOB,7.69
08/08/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/08/2024 15:28:01,Cash,🍜 Food,,Pasta,8.88,Expense,,45,BOB,8.88
08/08/2024 15:28:01,Cash,🍜 Food,,Snacks,3.95,Expense,,20,BOB,3.95
08/08/2024 15:16:16,Cash,🚖 Transport,,Bus to samaipata,23.67,Expense,,120,BOB,23.67
08/08/2024 10:54:40,Cash,🍜 Food,,Relleno,0.49,Expense,,2.5,BOB,0.49
08/08/2024 10:54:21,Cash,🌎 Adventure,,Gifts for miners,3.95,Expense,,20,BOB,3.95
08/08/2024 10:54:06,Cash,🌎 Adventure,,Dynamite,5.92,Expense,,30,BOB,5.92
08/08/2024 10:53:55,Cash,🌎 Adventure,,Mine tour,25.65,Expense,,130,BOB,25.65
08/07/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/07/2024 14:39:59,Cash,🍜 Food,,Uyuni pizza,13.41,Expense,,68,BOB,13.41
08/07/2024 6:41:18,Cash,🏠 Accommodation,,Koala den hostel,16.77,Expense,,85,BOB,16.77
08/07/2024 6:41:18,Cash,🚖 Transport,,Bus to potosi,7.89,Expense,,40,BOB,7.89
08/07/2024 6:41:02,Cash,🌎 Adventure,,Salt flats entrance fees,13.16,Expense,,66.7,BOB,13.16
08/07/2024 6:40:50,Cash,🌎 Adventure,,Salt flats tour,59.18,Expense,,300,BOB,59.18
08/06/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/06/2024 6:40:38,Cash,🌎 Adventure,,Salt flats entrance fees,13.16,Expense,,66.7,BOB,13.16
08/06/2024 6:40:26,Cash,🌎 Adventure,,Salt flats tour,59.18,Expense,,300,BOB,59.18
08/05/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/05/2024 6:40:02,Cash,🍜 Food,,Snacks,5.23,Expense,,26.5,BOB,5.23
08/05/2024 6:40:02,Cash,🌎 Adventure,,Salt flats entrance fees,13.16,Expense,,66.7,BOB,13.16
08/05/2024 6:39:51,Cash,🌎 Adventure,,Salt flats tour,59.18,Expense,,300,BOB,59.18
08/05/2024 2:35:32,Cash,🍜 Food,,Breakfast and stay at hostel,7.89,Expense,,40,BOB,7.89
08/04/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/04/2024 18:24:13,Cash,🍜 Food,,Snacks,4.14,Expense,,21,BOB,4.14
08/04/2024 13:19:07,Cash,🚖 Transport,,Taxi to bus,0.99,Expense,,5,BOB,0.99
08/04/2024 13:19:07,Cash,🍜 Food,,Chorizo sandwiches,5.13,Expense,,26,BOB,5.13
08/04/2024 11:23:20,Cash,🍜 Food,,Water,1.38,Expense,,7,BOB,1.38
08/04/2024 11:23:20,Cash,🍜 Food,,Salteñas,3.95,Expense,,20,BOB,3.95
08/04/2024 11:23:09,Cash,💄 Beauty,,Lip balm,6.9,Expense,,35,BOB,6.9
08/04/2024 11:22:58,Cash,💄 Beauty,,Conditioner,7.5,Expense,,38,BOB,7.5
08/04/2024 11:22:40,Cash,🚖 Transport,,Bus to uyuni,19.73,Expense,,100,BOB,19.73
08/03/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/03/2024 9:20:41,Cash,🍜 Food,,Late night burger,5.92,Expense,,30,BOB,5.92
08/03/2024 9:20:41,Cash,👬🏻 Social Life,,Drinks,15.19,Expense,,77,BOB,15.19
08/03/2024 9:20:41,Cash,💄 Beauty,,Hair clip and ties,1.97,Expense,,10,BOB,1.97
08/03/2024 9:20:14,Cash,🧥 Apparel,,Pants fix again,3.95,Expense,,20,BOB,3.95
08/03/2024 9:20:01,Cash,🏠 Accommodation,,Villa oro,13.02,Expense,,66,BOB,13.02
08/03/2024 9:19:34,Cash,🖼 Culture,,Patch + embroidery thread,1.97,Expense,,10,BOB,1.97
08/03/2024 9:19:24,Cash,🍜 Food,,Pie,1.97,Expense,,10,BOB,1.97
08/03/2024 8:14:51,Cash,🍜 Food,,El solar,19.73,Expense,,100,BOB,19.73
08/02/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/02/2024 14:43:39,Cash,🖼 Culture,,Parai Vaca guitar show,11.84,Expense,,60,BOB,11.84
08/02/2024 14:43:39,Cash,🍜 Food,,Mexicana + a show,7.69,Expense,,39,BOB,7.69
08/02/2024 14:43:39,Cash,🌎 Adventure,,Sunset on top of a fancy building,2.96,Expense,,15,BOB,2.96
08/02/2024 14:43:16,Cash,🍜 Food,,Water,1.18,Expense,,6,BOB,1.18
08/02/2024 14:42:38,Cash,🖼 Culture,,Walking tour,4.93,Expense,,25,BOB,4.93
08/02/2024 9:42:21,Cash,🍜 Food,,Cafe typica,8.09,Expense,,41,BOB,8.09
08/02/2024 6:46:38,Cash,🏠 Accommodation,,Villa oro,13.02,Expense,,66,BOB,13.02
08/02/2024 6:46:07,Cash,🚖 Transport,,Collectivo,1.97,Expense,,10,BOB,1.97
08/01/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/01/2024 17:58:15,Cash,👬🏻 Social Life,,Phone plan 10 days,11.84,Expense,,60,BOB,11.84
08/01/2024 17:57:57,Cash,🍜 Food,,Snacks,5.92,Expense,,30,BOB,5.92
08/01/2024 17:57:39,Cash,🏠 Accommodation,,Chaski hostel,16.77,Expense,,85,BOB,16.77
08/01/2024 13:51:12,Card,🛩 Flight,,Flight to Sucre,73.78,Expense,,374,BOB,73.78
07/31/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/31/2024 17:26:17,Cash,🚖 Transport,,Taxis,1.97,Expense,,10,BOB,1.97
07/31/2024 17:26:17,Cash,🏠 Accommodation,,Chaski hostel,16.77,Expense,,85,BOB,16.77
07/31/2024 17:26:17,Cash,🍜 Food,,Snacks + water,2.76,Expense,,14,BOB,2.76
07/31/2024 13:56:38,Cash,🍜 Food,,Pollo broaster,1.97,Expense,,10,BOB,1.97
07/31/2024 13:56:18,Cash,🚖 Transport,,Collective to cochabamba,6.9,Expense,,35,BOB,6.9
07/31/2024 5:29:20,Cash,🌎 Adventure,,Tour of Caverna and Ciudad de Itas,35.51,Expense,,180,BOB,35.51
07/30/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/30/2024 17:25:59,Cash,🍜 Food,,Kraft Dinner,2.17,Expense,,11,BOB,2.17
07/30/2024 12:56:50,Cash,🖼 Culture,,Art given to me during awkward encounter with man from Santa cruz who looks for aliens,3.95,Expense,,20,BOB,3.95
07/30/2024 12:56:36,Cash,🌎 Adventure,,Cañon tour,24.66,Expense,,125,BOB,24.66
07/30/2024 12:56:27,Cash,🍜 Food,,Snacks,2.17,Expense,,11,BOB,2.17
07/30/2024 4:55:26,Cash,🌎 Adventure,,Torotoro entrance fee,19.73,Expense,,100,BOB,19.73
07/30/2024 4:55:15,Cash,🍜 Food,,Sandwiches,3.16,Expense,,16,BOB,3.16
07/30/2024 4:27:27,Cash,🏠 Accommodation,,Torotoro hostel,11.84,Expense,,60,BOB,11.84
07/29/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/29/2024 11:58:07,Cash,🍜 Food,,Burger + icecream,6.9,Expense,,35,BOB,6.9
07/29/2024 11:58:07,Cash,🏠 Accommodation,,Torotoro hostel,11.84,Expense,,60,BOB,11.84
07/29/2024 11:58:07,Cash,🚖 Transport,,Taxi,1.58,Expense,,8,BOB,1.58
07/29/2024 11:55:57,Cash,🍜 Food,,Snacks,3.55,Expense,,18,BOB,3.55
07/29/2024 11:08:10,Cash,🚖 Transport,,Collective to torotoro,6.9,Expense,,35,BOB,6.9
07/28/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/28/2024 17:06:17,Cash,🏠 Accommodation,,Chaski hostel,16.77,Expense,,85,BOB,16.77
07/28/2024 16:16:28,Cash,🍜 Food,,Groceries,10.75,Expense,,54.5,BOB,10.75
07/28/2024 16:16:15,Cash,🍜 Food,,Mac n cheese kraft,4.54,Expense,,23,BOB,4.54
07/28/2024 16:16:08,Cash,🍜 Food,,Water,1.18,Expense,,6,BOB,1.18
07/28/2024 15:24:42,Cash,🖼 Culture,,Dog adoption,2.96,Expense,,15,BOB,2.96
07/28/2024 12:44:09,Cash,🍜 Food,,Icecream,6.71,Expense,,34,BOB,6.71
07/28/2024 11:46:28,Cash,🍜 Food,,Ramen,4.93,Expense,,25,BOB,4.93
07/28/2024 6:32:36,Cash,🚖 Transport,,Taxi,1.38,Expense,,7,BOB,1.38
07/27/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/27/2024 16:55:32,Cash,🚖 Transport,,Taxis,2.47,Expense,,12.5,BOB,2.47
07/27/2024 16:55:32,Cash,🍜 Food,,Bus snacks,2.96,Expense,,15,BOB,2.96
07/27/2024 16:55:25,Cash,🍜 Food,,Pizza,6.9,Expense,,35,BOB,6.9
07/27/2024 14:51:43,Cash,🍜 Food,,Bolivia popular 3 course,17.56,Expense,,89,BOB,17.56
07/27/2024 6:50:24,Cash,🚖 Transport,,Cama bus to cochabamba,29.59,Expense,,150,BOB,29.59
07/26/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/26/2024 19:57:59,Cash,🚖 Transport,,Taxi from cinema,1.38,Expense,,7,BOB,1.38
07/26/2024 19:57:45,Cash,👬🏻 Social Life,,Deadpool & wolverine drink,4.93,Expense,,25,BOB,4.93
07/26/2024 15:58:02,Cash,🍜 Food,,Waffle,9.07,Expense,,46,BOB,9.07
07/26/2024 15:06:44,Cash,🌎 Adventure,,Deadpool ticket,15.19,Expense,,77,BOB,15.19
07/26/2024 15:06:35,Cash,🍜 Food,,Pasta lunch,7.3,Expense,,37,BOB,7.3
07/25/2024 21:00:00,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/25/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/25/2024 18:39:07,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/25/2024 18:38:38,Cash,🍜 Food,,Mi Chola,32.55,Expense,,165,BOB,32.55
07/25/2024 17:03:30,Cash,🚖 Transport,,Taxi,1.18,Expense,,6,BOB,1.18
07/25/2024 10:54:43,Cash,🌎 Adventure,,Chef tip,3.95,Expense,,20,BOB,3.95
07/25/2024 10:54:43,Cash,🌎 Adventure,,Hyuana Potosi Trek,62.54,Expense,,317,BOB,62.54
07/25/2024 9:32:35,Cash,🌎 Adventure,,Obi (guide) tip,19.73,Expense,,100,BOB,19.73
07/24/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/24/2024 10:54:18,Cash,🌎 Adventure,,Hyuana Potosi Trek,62.54,Expense,,317,BOB,62.54
07/23/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/23/2024 10:53:48,Cash,🌎 Adventure,,Entrance fee,9.86,Expense,,50,BOB,9.86
07/23/2024 10:53:48,Cash,🌎 Adventure,,Hyuana Potosi Trek,62.54,Expense,,317,BOB,62.54
07/23/2024 5:12:03,Cash,🍜 Food,,Breakfast,2.96,Expense,,15,BOB,2.96
07/23/2024 5:11:54,Cash,🍜 Food,,Snacks,2.76,Expense,,14,BOB,2.76
07/22/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/22/2024 12:37:58,Cash,🍜 Food,,Yummy dinner at the Oliva,14.6,Expense,,74,BOB,14.6
07/22/2024 12:37:58,Cash,🧥 Apparel,,Patagonia jumper,25.65,Expense,,130,BOB,25.65
07/22/2024 12:37:58,Cash,🍜 Food,,Rocklets,2.96,Expense,,15,BOB,2.96
07/22/2024 7:48:59,Cash,🧘🏼 Health,,Regluing my retainer,23.67,Expense,,120,BOB,23.67
07/22/2024 6:53:28,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/22/2024 4:21:18,Cash,🍜 Food,,Snacks and water,3.95,Expense,,20,BOB,3.95
07/21/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/21/2024 15:34:56,Cash,👬🏻 Social Life,,The hurling,20.52,Expense,,104,BOB,20.52
07/21/2024 15:34:43,Cash,🍜 Food,,Icecream,3.55,Expense,,18,BOB,3.55
07/21/2024 7:58:55,Cash,👬🏻 Social Life,,Fanta,1.97,Expense,,10,BOB,1.97
07/21/2024 7:58:45,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/20/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/20/2024 17:41:53,Cash,🍜 Food,,Pizzaaa,17.75,Expense,,90,BOB,17.75
07/20/2024 14:59:30,Cash,Other,,Goodies,1.97,Expense,,10,BOB,1.97
07/20/2024 14:59:06,Cash,🍜 Food,,Chicki lunch,7.89,Expense,,40,BOB,7.89
07/20/2024 7:13:33,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/20/2024 6:40:16,Cash,Other,,Sim card,13.81,Expense,,70,BOB,13.81
07/20/2024 6:39:42,Cash,🧥 Apparel,,Laundry,4.93,Expense,,25,BOB,4.93
07/19/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/19/2024 15:06:18,Cash,🍜 Food,,Snacks,6.7,Expense,,34,BOB,6.7
07/19/2024 14:30:54,Cash,🚖 Transport,,Bus to la paz,23.67,Expense,,120,BOB,23.67
07/19/2024 9:19:37,Cash,🌎 Adventure,,Selva Tour,59.18,Expense,,300,BOB,59.18
07/18/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/18/2024 9:19:24,Cash,🌎 Adventure,,Selva Tour,59.18,Expense,,300,BOB,59.18
07/17/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/17/2024 9:19:00,Cash,🌎 Adventure,,Selva Tour,59.18,Expense,,300,BOB,59.18
07/16/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/16/2024 9:18:31,Cash,🌎 Adventure,,Selva Tour,59.18,Expense,,300,BOB,59.18
07/15/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/15/2024 9:18:14,Cash,🌎 Adventure,,Selva Tour,59.18,Expense,,300,BOB,59.18
07/14/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/14/2024 15:47:15,Cash,🍜 Food,,Snacks,4.93,Expense,,25,BOB,4.93
07/14/2024 15:47:05,Cash,🍜 Food,,Chef tip,4.93,Expense,,25,BOB,4.93
07/14/2024 9:17:59,Cash,🌎 Adventure,,Pampas Tour,59.18,Expense,,300,BOB,59.18
07/13/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/13/2024 9:17:37,Cash,🌎 Adventure,,Pampas Tour,59.18,Expense,,300,BOB,59.18
07/13/2024 6:28:14,Cash,👬🏻 Social Life,,Sunset Beer,2.96,Expense,,15,BOB,2.96
07/12/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/12/2024 9:17:02,Cash,🌎 Adventure,,Pampas Tour,59.18,Expense,,300,BOB,59.18
07/12/2024 6:04:16,Cash,🍜 Food,,Snacks and poncho,2.96,Expense,,15,BOB,2.96
07/11/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/11/2024 17:07:27,Cash,🍜 Food,,Pizza,8.88,Expense,,45,BOB,8.88
07/11/2024 17:07:09,Cash,🍜 Food,,Postres,3.95,Expense,,20,BOB,3.95
07/11/2024 9:39:48,Cash,💄 Beauty,,Bug spray,9.27,Expense,,47,BOB,9.27
07/11/2024 9:01:51,Cash,🍜 Food,,Breakfast,6.9,Expense,,35,BOB,6.9
07/11/2024 9:01:36,Cash,🏠 Accommodation,,Hostel,14.8,Expense,,75,BOB,14.8
07/11/2024 9:01:18,Cash,🚖 Transport,,Tuktuk,1.97,Expense,,10,BOB,1.97
07/10/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/10/2024 15:37:46,Cash,🍜 Food,,Bus snacks + water,2.76,Expense,,14,BOB,2.76
07/10/2024 12:47:02,Cash,🚖 Transport,,Bus to rurrenabaque,19.73,Expense,,100,BOB,19.73
07/10/2024 12:28:35,Cash,🍜 Food,,Extravagante hamburguesa,8.88,Expense,,45,BOB,8.88
07/10/2024 12:28:35,Cash,🍜 Food,,Water,1.28,Expense,,6.5,BOB,1.28
07/10/2024 12:28:18,Cash,🌎 Adventure,,Crazy Dave,4.93,Expense,,25,BOB,4.93
07/10/2024 12:28:06,Cash,🪑 Household,,Phone case,5.92,Expense,,30,BOB,5.92
07/10/2024 12:27:46,Cash,🪑 Household,,Screen protector,9.86,Expense,,50,BOB,9.86
07/09/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/09/2024 19:26:17,Cash,🍜 Food,,Lamb birriani,17.16,Expense,,87,BOB,17.16
07/09/2024 16:20:45,Cash,🧘🏼 Health,,Hand sanitizer,2.07,Expense,,10.5,BOB,2.07
07/09/2024 14:33:47,Cash,💄 Beauty,,Deoderant,2.96,Expense,,15,BOB,2.96
07/09/2024 12:46:48,Cash,🍜 Food,,Water,1.28,Expense,,6.5,BOB,1.28
07/09/2024 11:49:01,Cash,🍜 Food,,Mandarins,0.99,Expense,,5,BOB,0.99
07/09/2024 11:48:38,Cash,🍜 Food,,Cookies,2.37,Expense,,12,BOB,2.37
07/09/2024 11:48:27,Cash,🚖 Transport,,Telefericos,1.97,Expense,,10,BOB,1.97
07/09/2024 11:48:16,Cash,🧥 Apparel,,Amazon pants,0.99,Expense,,5,BOB,0.99
07/09/2024 11:48:05,Cash,🧥 Apparel,,Amazon hat,2.96,Expense,,15,BOB,2.96
07/09/2024 11:47:56,Cash,🧥 Apparel,,Amazon shirt,1.97,Expense,,10,BOB,1.97
07/09/2024 11:47:46,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/08/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/08/2024 18:29:42,Cash,🍜 Food,,Wings,7.89,Expense,,40,BOB,7.89
07/08/2024 12:09:22,Cash,👬🏻 Social Life,,Beer,2.37,Expense,,12,BOB,2.37
07/08/2024 4:44:49,Cash,🌎 Adventure,,Death road entrance,9.86,Expense,,50,BOB,9.86
07/07/2024 21:20:00,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/07/2024 21:18:26,Cash,🌎 Adventure,,Death road tour,74.96,Expense,,380,BOB,74.96
07/07/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/06/2024 21:21:52,Cash,🍜 Food,,Pizza dinner,10.85,Expense,,55,BOB,10.85
07/06/2024 21:20:37,Cash,🚖 Transport,,Taxis,5.33,Expense,,27,BOB,5.33
07/06/2024 21:20:37,Cash,🍜 Food,,Sandwich,6.9,Expense,,35,BOB,6.9
07/06/2024 21:20:37,Cash,🌎 Adventure,,Cholita wrestling,9.86,Expense,,50,BOB,9.86
07/06/2024 21:20:37,Cash,🚖 Transport,,Telefericos,1.58,Expense,,8,BOB,1.58
07/06/2024 21:20:37,Cash,🧥 Apparel,,Shirt for amazon,1.97,Expense,,10,BOB,1.97
07/06/2024 21:20:22,Cash,🏠 Accommodation,,Llama hostel,8.88,Expense,,45,BOB,8.88
07/06/2024 21:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/05/2024 21:24:15,Cash,🚖 Transport,,Taxi,1.97,Expense,,10,BOB,1.97
